GRMZM2G132577	GRMZM2G700683	GRMZM2G106479	GRMZM2G136765	GRMZM2G409343	GRMZM5G852338	GRMZM2G170628	GRMZM2G170632	GRMZM2G116083	GRMZM2G013448	GRMZM5G851965	GRMZM2G012966	GRMZM2G165428	AC196426.3_FG007	GRMZM2G096655	GRMZM2G395771	GRMZM2G096764	GRMZM2G050553	GRMZM2G027333	gamma	alpha	total	ratio
1.032943298	1.862731867	0.160759774	1.197842699	0.017029548	-0.731172307	1.726602201	-0.244213829	-1.143773961	-0.696025208	-0.678771572	-2.171527717	-1.211918765	0.902393588	1.862731867	-0.713488578	-1.270787244	0.508057465	0.678771572	-0.014162215	-0.819625945	-0.351721572	-0.780616221
-0.133217035	0.603470624	-0.523619123	0.119484771	1.790524917	1.993601218	-0.902393588	-0.603470624	-0.7490877	0.477294855	-0.394875486	-0.279460686	0.336607179	-0.611662814	0.603470624	0.539308633	-0.636490883	0.279460686	1.946202375	0.612072725	-2.24947787	0.223719569	-2.596561824
0.619896262	-0.119484771	1.460977052	0.223213218	-0.380190046	-2.345104662	-1.460977052	-0.882109877	0.409646587	-1.545263217	-0.670220259	0.813797671	-0.603470624	-0.216235289	-0.661717677	-0.571095686	0.933535639	1.501786817	0.153863466	-0.736554034	1.053958164	-0.257736636	1.140117653
-0.051108415	-0.402250065	0.492617885	-0.293654744	0.862182757	0.35105981	-0.484942137	-0.758136008	-0.409646587	-0.265322712	0.003405752	0.767246816	0.722302208	-0.181496015	0.74010031	-0.477294855	-0.140092436	0.146974467	0.923055543	-0.952454975	0.646600133	-0.693877643	1.037645711
-0.424507616	1.351202935	-0.862182757	-1.48107362	-0.523619123	0.167663737	-0.417065588	-0.653262666	2.468001988	-0.181496015	-0.661717677	-1.318010897	1.993601218	-1.184000049	2.249880663	0.307908216	-1.862731867	-1.946202375	-0.523619123	0.004720598	-0.826248925	-0.321744911	-0.87367081
-0.358313528	-0.105775004	1.197842699	0.216235289	1.460977052	1.568142731	-0.653262666	1.460977052	0.380190046	-0.051108415	-0.653262666	0.563095926	0.387522319	0.336607179	0.484942137	-1.156974916	1.021399468	-0.424507616	2.104600628	0.448927451	0.146864249	0.371881382	-0.113537393
0.223213218	-0.126347925	-0.51582268	-1.460977052	-1.092857156	-1.021399468	0.976525035	-1.757666049	0.140092436	-0.003405752	0.687372812	0.09208509	0.469675385	-1.642224543	-0.153863466	-1.143773961	-0.555132042	-0.579132162	1.523165155	-0.326720263	0.037773625	-0.422971049	0.247988731
0.300773842	-0.216235289	0.146974467	-0.244213829	0.037471962	-0.167663737	0.030656506	-0.492617885	-0.523619123	0.852346618	0.842592259	-0.085246759	-0.160759774	-0.547203211	-0.174575701	-0.167663737	0.160759774	-0.661717677	-0.343824517	-0.523317542	0.567136467	-0.346704194	0.761551579
-1.105318189	-0.462083086	1.240815502	0.882109877	0.105775004	-0.653262666	-0.987557182	-0.678771572	-1.545263217	-2.998020796	0.160759774	-0.758136008	-1.568142731	0.030656506	-2.998020796	0.417065588	-0.244213829	-1.301946185	-0.998710851	-0.194768239	-1.514324716	-0.658280641	-1.266670675
-0.023842473	-0.017029548	0.251237576	0.244213829	0.776421761	0.477294855	0.523619123	-0.279460686	-0.343824517	-0.571095686	-0.126347925	-0.678771572	-0.09208509	-0.394875486	-0.852346618	-1.130769373	0.794970891	1.616536998	0.595318735	-1.985570999	-0.443712481	-2.24947787	1.813986207
0.6448541	-0.587206217	1.697120332	0.45451733	0.571095686	0.133217035	-0.372878156	-0.09208509	-1.862731867	0.174575701	0.286550499	-0.51582268	-0.587206217	-0.785662535	-0.563095926	-1.117953259	-0.767246816	-0.244213829	0.492617885	0.014162215	1.005822542	0.43850955	0.767875414
0.188425032	-0.160759774	0.587206217	0.098927729	0.611662814	0.439462999	-1.092857156	0.078412413	0.603470624	0.653262666	0.394875486	0.439462999	-0.329407333	0.882109877	-1.591873889	0.776421761	0.852346618	0.126347925	0.409646587	0.402410019	0.397296571	0.50178437	0.056677296
0.944119285	-0.064754379	-0.944119285	-1.501786817	-2.645701413	-1.726602201	1.368372038	0.044289159	1.545263217	1.757666049	-0.300773842	-1.044626445	0.394875486	-1.255660378	0.265322712	0.140092436	-0.944119285	-0.636490883	-0.365586148	0.331703716	0.023605095	0.267509095	-0.089811623
0.813797671	-1.460977052	1.726602201	-1.226239142	-1.286210621	-0.696025208	-0.293654744	-1.993601218	0.424507616	0.230202032	2.345104662	-0.112627241	-0.500322766	-2.045954276	2.468001988	-0.776421761	-2.171527717	-2.345104662	1.616536998	0.371881382	0.51791185	0.567136467	0.189959501
-0.216235289	-0.336607179	-0.372878156	-1.056453949	-1.441453795	-1.616536998	0.954809756	-1.286210621	1.286210621	0.484942137	-0.6448541	0.358313528	2.468001988	-1.862731867	1.211918765	1.056453949	-0.587206217	0.767246816	-0.119484771	1.298913446	-0.023605095	1.288016806	-0.132563492
0.758136008	-0.358313528	0.417065588	0.365586148	2.249880663	0.731172307	0.017029548	-0.722302208	0.636490883	0.265322712	0.037471962	-0.539308633	-0.279460686	-0.704730028	0.571095686	-1.105318189	-0.315058297	0.976525035	0.704730028	-1.131121951	0.60072585	-0.826248925	1.514324716
0.230202032	1.056453949	0.944119285	0.279460686	0.293654744	-0.300773842	-0.244213829	0.462083086	-0.010217413	1.197842699	2.171527717	1.170380633	-0.112627241	0.944119285	1.197842699	1.351202935	1.368372038	1.143773961	0.713488578	0.047223351	1.499631123	0.705939135	0.908782094
-0.417065588	0.696025208	1.056453949	1.545263217	-0.051108415	-0.611662814	2.345104662	0.595318735	0.188425032	0.153863466	-0.636490883	-0.595318735	-1.255660378	-0.670220259	1.385954264	-1.092857156	0.587206217	0.933535639	-0.112627241	-2.478795829	-0.123044875	-2.313127487	1.790047176
-0.539308633	-0.071581727	0.003405752	-0.188425032	-0.098927729	0.462083086	-0.098927729	-1.422465003	0.017029548	0.882109877	-0.628171949	0.976525035	2.345104662	-1.523165155	-0.057930049	-1.080563549	-0.758136008	0.112627241	1.117953259	-0.185155152	0.387100601	-0.06613631	0.459394307
-0.670220259	0.539308633	0.322224522	-0.804348643	0.804348643	0.587206217	0.424507616	0.230202032	-1.270787244	0.286550499	1.862731867	1.902810954	0.202310601	1.441453795	-0.409646587	-1.068431117	0.539308633	0.244213829	0.687372812	-1.167675078	1.205858798	-0.491105028	1.593218818
-1.130769373	1.301946185	2.345104662	-1.318010897	1.226239142	-0.037471962	0.51582268	1.143773961	-1.48107362	0.051108415	2.468001988	0.202310601	-0.998710851	0.547203211	0.776421761	-0.539308633	0.146974467	-0.322224522	-0.057930049	0.282216147	0.223719569	0.282216147	-0.009441301
-0.078412413	0.293654744	0.051108415	-0.722302208	0.343824517	1.385954264	0.037471962	0.785662535	0.030656506	-0.704730028	-0.085246759	-0.119484771	0.244213829	0.628171949	-1.545263217	-1.056453949	-0.098927729	-0.265322712	0.944119285	-0.428139025	0.238264333	-0.448927451	0.534175181
-0.372878156	0.237202109	0.882109877	0.307908216	1.270787244	2.171527717	-0.365586148	0.484942137	0.174575701	0.417065588	1.568142731	0.91267586	1.021399468	0.358313528	-0.51582268	-1.044626445	0.500322766	-0.098927729	0.51582268	-0.635007185	-1.367799754	-1.167675078	-1.298913446
0.767246816	-1.032943298	0.571095686	0.51582268	-1.105318189	-0.923055543	0.852346618	1.616536998	1.946202375	1.441453795	-0.619896262	-0.555132042	-0.417065588	-0.293654744	1.184000049	-1.032943298	-0.661717677	-0.230202032	-2.249880663	-1.045767153	0.539627626	-0.832908347	1.149206576
-1.993601218	-0.439462999	0.6448541	-0.372878156	-0.43197323	1.184000049	0.223213218	-0.293654744	0.492617885	1.009990169	1.757666049	0.636490883	0.174575701	0.794970891	-1.021399468	-1.021399468	0.508057465	-0.017029548	1.545263217	-0.681916262	1.790047176	0.523317542	1.576643448
-0.579132162	-0.678771572	0.539308633	-1.825439172	1.422465003	0.804348643	1.211918765	-0.902393588	-0.611662814	-1.422465003	-0.611662814	-0.91267586	-2.645701413	-0.508057465	-0.358313528	-0.731172307	-0.071581727	-0.372878156	-0.402250065	0.572689437	-0.214049476	0.402410019	-0.43850955
0.902393588	-0.329407333	-0.365586148	-0.713488578	1.184000049	1.669043821	-1.105318189	-1.33442315	0.776421761	-0.531447525	-0.603470624	0.417065588	1.368372038	-1.697120332	0.153863466	0.105775004	-0.6448541	-0.731172307	0.446977502	1.053958164	-1.277270991	0.780616221	-0.693877643
-1.255660378	0.300773842	0.965610478	1.211918765	0.085246759	-0.446977502	-1.068431117	-0.7490877	1.056453949	-0.402250065	0.244213829	0.892205847	0.209267873	-0.653262666	-0.258273739	0.933535639	0.965610478	0.469675385	0.037471962	0.292054674	0.316777511	0.316777511	0.146864249
2.045954276	-0.492617885	-0.343824517	-0.336607179	-0.003405752	-0.83291742	0.09208509	0.758136008	-0.380190046	0.329407333	-0.595318735	-0.372878156	-1.009990169	-1.616536998	0.636490883	-1.009990169	-0.492617885	-0.153863466	-1.021399468	1.096020782	0.612072725	1.122216862	-0.070867983
-2.468001988	-0.258273739	-0.358313528	-0.484942137	0.508057465	-0.265322712	-1.301946185	-0.167663737	-1.697120332	-0.112627241	1.117953259	0.722302208	-0.51582268	1.184000049	-0.670220259	-0.469675385	0.044289159	-0.223213218	-0.09208509	1.952764915	1.113399888	1.892830498	-0.512521249
-0.6448541	-0.923055543	1.523165155	0.555132042	1.697120332	1.351202935	0.500322766	-0.45451733	0.244213829	-0.307908216	1.993601218	-0.064754379	-0.387522319	0.064754379	-1.068431117	-0.998710851	0.078412413	-0.954809756	0.402250065	-0.223719569	-0.87367081	-0.595081376	-0.705939135
-0.862182757	-0.167663737	0.394875486	-0.539308633	0.923055543	0.258273739	-1.441453795	-1.021399468	-1.669043821	-2.104600628	-0.587206217	-1.642224543	-1.143773961	-1.044626445	-1.211918765	0.687372812	-1.092857156	-2.171527717	-1.616536998	0.433318462	0.85311238	0.718104214	0.433318462
0.670220259	-0.133217035	0.023842473	0.7490877	1.501786817	0.579132162	0.336607179	-0.91267586	-2.998020796	-0.587206217	-0.160759774	0.6448541	0.954809756	-0.571095686	0.181496015	-0.579132162	-0.105775004	-0.7490877	-1.197842699	0.967421566	-0.894605302	0.712008503	-0.433318462
0.611662814	1.143773961	-0.112627241	0.531447525	0.402250065	-0.539308633	-0.636490883	0.372878156	-0.195363108	-0.09208509	-0.216235289	0.051108415	1.697120332	-0.365586148	-1.240815502	-0.987557182	0.343824517	1.226239142	-0.358313528	0.496437621	0.813038723	0.693877643	0.346704194
-1.403975696	-0.037471962	0.500322766	0.933535639	0.258273739	-0.272384894	-1.080563549	0.244213829	0.539308633	-1.726602201	-0.579132162	0.628171949	-0.105775004	-0.477294855	-1.385954264	-0.976525035	0.244213829	-0.174575701	-0.619896262	1.235693527	0.175559145	1.225627238	-0.523317542
1.946202375	-1.130769373	-0.722302208	0.539308633	-0.892205847	-0.628171949	-0.872103029	-0.83291742	-1.184000049	1.523165155	2.249880663	-1.862731867	-2.045954276	0.044289159	-0.044289159	0.085246759	-0.051108415	-1.523165155	-0.424507616	-1.367799754	1.225627238	-0.646600133	1.560490269
0.417065588	-1.080563549	0.469675385	0.35105981	-0.531447525	-1.523165155	-0.43197323	-0.315058297	0.023842473	-0.35105981	-0.571095686	1.946202375	0.579132162	-0.852346618	0.954809756	-0.965610478	-0.265322712	0.776421761	1.501786817	-3.108053588	-0.361783097	-3.108053588	2.020664559
0.315058297	0.954809756	-0.813797671	2.104600628	0.965610478	0.619896262	0.611662814	1.130769373	0.462083086	-0.372878156	0.315058297	2.171527717	0.098927729	0.6448541	0.892205847	2.171527717	-0.417065588	2.249880663	0.223213218	-2.767447322	0.341695528	-2.19381673	3.108053588
0.051108415	-2.104600628	0.174575701	-0.823319923	-0.767246816	0.563095926	0.394875486	-2.249880663	-0.670220259	-0.153863466	-0.387522319	-0.731172307	-1.591873889	-1.226239142	-1.422465003	0.230202032	-1.301946185	-0.477294855	-0.023842473	0.681916262	-0.199581485	0.589455798	-0.60072585
-0.181496015	0.409646587	1.441453795	-0.202310601	1.946202375	2.345104662	0.785662535	-0.595318735	-0.424507616	-0.74010031	0.628171949	0.181496015	-0.051108415	0.286550499	-1.757666049	0.265322712	0.713488578	-0.823319923	1.211918765	-1.087454134	0.422971049	-0.952454975	1.215683633
-0.126347925	-0.030656506	0.216235289	0.010217413	-0.307908216	-0.469675385	0.902393588	-1.902810954	0.823319923	0.439462999	-0.174575701	1.255660378	1.184000049	-1.545263217	2.645701413	-0.954809756	-0.237202109	-0.105775004	1.092857156	1.499631123	1.48525435	1.645767305	-0.257736636
0.776421761	-0.892205847	-1.568142731	0.195363108	-0.037471962	-0.424507616	0.174575701	1.056453949	-0.563095926	0.670220259	-0.365586148	0.037471962	-0.6448541	-0.286550499	0.037471962	-0.944119285	-0.181496015	0.539308633	-0.636490883	1.745032084	-1.266670675	1.593218818	-2.387808898
-0.251237576	-0.872103029	1.591873889	-0.636490883	-0.146974467	-0.91267586	-0.892205847	-1.143773961	1.143773961	-0.279460686	-0.057930049	0.085246759	0.051108415	-1.460977052	0.279460686	-0.619896262	-0.954809756	-0.003405752	0.670220259	-1.683498035	-0.094552307	-1.813986207	1.087454134
1.270787244	-0.882109877	-0.258273739	-1.33442315	-1.156974916	-0.188425032	0.133217035	-0.462083086	0.523619123	0.696025208	-0.030656506	-0.636490883	-0.976525035	0.704730028	0.794970891	-0.030656506	-0.365586148	-0.91267586	-1.226239142	-0.480481405	0.846339344	-0.165979278	0.923143931
-0.119484771	0.372878156	-0.767246816	0.661717677	-0.998710851	-1.009990169	-1.422465003	1.117953259	-0.813797671	0.293654744	-0.563095926	0.713488578	0.767246816	0.523619123	-0.119484771	0.35105981	-1.48107362	0.071581727	0.265322712	-0.123044875	-1.140117653	-0.635007185	-0.748994301
-0.477294855	-0.579132162	0.91267586	0.785662535	0.307908216	0.358313528	-0.508057465	-1.117953259	-1.568142731	0.492617885	1.255660378	1.197842699	-1.523165155	-0.965610478	0.195363108	0.030656506	-0.74010031	-1.351202935	-0.272384894	0.485786363	-0.635007185	0.238264333	-0.813038723
-2.104600628	-0.223213218	-1.240815502	-0.402250065	0.051108415	-0.531447525	0.181496015	0.286550499	-0.678771572	-0.579132162	-0.555132042	0.265322712	1.403975696	0.216235289	-2.171527717	-0.933535639	0.098927729	1.301946185	0.804348643	-0.937698749	0.819625945	-0.61777576	1.417595649
1.697120332	-0.813797671	1.255660378	1.568142731	2.104600628	0.823319923	0.237202109	-0.696025208	0.105775004	-0.105775004	0.998710851	0.539308633	-0.315058297	-1.211918765	0.687372812	-0.387522319	-0.842592259	-0.892205847	1.902810954	0.311817916	-1.02959214	-0.051949743	-1.703298394
-1.226239142	0.892205847	2.171527717	1.009990169	2.998020796	2.998020796	1.105318189	-1.501786817	-1.460977052	-0.409646587	1.170380633	-0.071581727	-0.439462999	-0.322224522	0.202310601	0.358313528	-0.230202032	-1.642224543	-1.170380633	0.718104214	0.712008503	0.894605302	-0.028327271
0.987557182	-0.237202109	0.372878156	0.619896262	-1.226239142	-0.852346618	0.531447525	1.044626445	1.105318189	0.628171949	-0.547203211	1.403975696	1.616536998	2.345104662	1.33442315	0.571095686	0.954809756	1.318010897	-1.286210621	-0.257736636	-0.099295118	-0.45415466	0.089811623
0.358313528	0.484942137	0.181496015	-0.380190046	-0.500322766	-1.591873889	0.508057465	1.523165155	-1.021399468	-0.071581727	0.300773842	1.184000049	0.83291742	-0.023842473	0.409646587	1.993601218	0.484942137	0.477294855	0.051108415	1.417595649	1.186550688	1.48525435	-0.311817916
0.023842473	0.446977502	-0.687372812	-2.171527717	-0.202310601	-0.237202109	-0.51582268	0.492617885	-0.286550499	-0.619896262	-0.539308633	0.965610478	0.7490877	-0.51582268	0.286550499	-0.923055543	0.670220259	0.051108415	-0.823319923	1.514324716	1.256210811	1.627748831	-0.085072957
0.91267586	-2.045954276	-2.171527717	-0.153863466	-2.345104662	-2.468001988	-0.300773842	-1.184000049	-1.068431117	0.713488578	-0.531447525	2.345104662	0.484942137	-2.249880663	1.286210621	-0.91267586	-0.279460686	1.105318189	0.722302208	1.430608769	0.311817916	1.404818254	-0.767875414
-0.785662535	-0.146974467	0.636490883	-0.579132162	-0.611662814	-1.080563549	0.439462999	-1.211918765	-0.579132162	-0.872103029	0.91267586	-0.030656506	-0.628171949	0.492617885	-1.642224543	-0.439462999	-0.409646587	-0.976525035	-0.670220259	1.593218818	1.952764915	1.790047176	0.351721572
0.492617885	2.468001988	2.998020796	1.902810954	0.023842473	-0.500322766	1.993601218	0.209267873	-0.758136008	-0.286550499	0.933535639	-0.223213218	-2.998020796	-0.776421761	2.045954276	-0.902393588	-0.83291742	-0.6448541	-0.653262666	1.645767305	1.266670675	1.745032084	-0.204399359
-0.409646587	-0.722302208	-0.758136008	-0.531447525	-0.244213829	-0.74010031	-0.402250065	-0.852346618	-1.105318189	0.071581727	0.965610478	0.998710851	1.044626445	-0.258273739	-0.064754379	1.143773961	1.197842699	0.387522319	0.547203211	1.070556004	0.974986705	1.177060462	0.051949743
-0.776421761	0.731172307	-1.591873889	0.6448541	0.394875486	-0.380190046	1.568142731	-0.965610478	0.508057465	0.216235289	-0.044289159	-1.080563549	-0.372878156	1.568142731	0.579132162	1.105318189	-1.080563549	0.45451733	0.83291742	0.583848813	-2.313127487	0.161195105	-1.839012341
-1.825439172	-0.852346618	-0.563095926	-0.223213218	1.080563549	1.056453949	-0.272384894	-0.571095686	2.104600628	0.380190046	-0.523619123	-0.6448541	0.085246759	1.616536998	-0.944119285	-0.892205847	0.862182757	0.492617885	-0.51582268	-0.267509095	1.560490269	0.507145502	1.167675078
-0.057930049	1.226239142	1.170380633	0.804348643	0.45451733	0.394875486	-1.184000049	2.249880663	-0.998710851	-0.43197323	-0.51582268	0.785662535	-0.862182757	1.226239142	0.003405752	0.83291742	2.249880663	-0.112627241	-0.300773842	-1.005822542	-0.699895661	-1.404818254	0.104040162
-1.501786817	-0.051108415	-0.160759774	1.092857156	0.933535639	-0.112627241	-1.403975696	-0.611662814	-0.74010031	-1.032943298	-0.508057465	0.394875486	-0.852346618	1.105318189	-0.882109877	0.45451733	0.923055543	-1.669043821	-0.307908216	-0.469911736	-0.448927451	-0.724226725	-0.199581485
0.105775004	1.197842699	-0.794970891	0.402250065	0.188425032	-0.010217413	0.343824517	0.35105981	-2.345104662	-1.33442315	0.713488578	0.223213218	-0.794970891	1.117953259	-1.862731867	0.758136008	1.170380633	-0.343824517	-1.318010897	-0.45415466	-0.561600929	-0.774230107	-0.316777511
0.237202109	0.933535639	-0.085246759	0.272384894	0.216235289	0.09208509	-1.385954264	0.258273739	-0.439462999	-1.902810954	0.6448541	-0.258273739	-0.823319923	0.446977502	-1.568142731	-0.126347925	0.944119285	-1.044626445	-0.417065588	0.387100601	-1.205858798	0.03305008	-1.379929715
1.616536998	-0.003405752	0.653262666	0.140092436	0.43197323	-0.251237576	0.6448541	-1.825439172	-0.365586148	0.998710851	0.619896262	0.153863466	0.892205847	-1.591873889	-0.017029548	-0.09208509	-1.009990169	-0.998710851	-0.153863466	0.218881964	-0.915939397	-0.123044875	-1.087454134
-0.713488578	0.35105981	0.133217035	1.143773961	1.130769373	1.156974916	0.098927729	-0.74010031	-0.965610478	-0.508057465	0.882109877	1.009990169	1.240815502	0.531447525	0.010217413	0.603470624	1.226239142	0.315058297	0.785662535	0.675972066	-0.990286919	0.311817916	-1.245886611
0.037471962	1.422465003	0.387522319	-0.842592259	-0.044289159	-0.704730028	-0.794970891	-0.446977502	-1.351202935	-1.351202935	0.603470624	0.74010031	-0.7490877	1.33442315	-1.501786817	1.130769373	0.394875486	-0.83291742	0.023842473	-0.417814344	-0.945051139	-0.846339344	-0.915939397
-1.318010897	0.713488578	0.037471962	-0.146974467	0.09208509	0.023842473	-0.265322712	1.790524917	0.057930049	-0.462083086	0.74010031	0.83291742	1.255660378	1.286210621	-0.595318735	-0.882109877	0.976525035	-0.43197323	-0.126347925	-0.085072957	1.457387607	0.606389528	0.982608059
-0.902393588	0.987557182	1.226239142	-0.265322712	1.669043821	1.032943298	0.023842473	-0.286550499	-1.902810954	-0.882109877	-0.500322766	0.023842473	0.563095926	0.272384894	0.085246759	-0.722302208	-0.547203211	-0.842592259	-0.078412413	-0.65242926	-1.683498035	-1.177060462	-1.167675078
0.469675385	0.126347925	-0.804348643	-0.469675385	0.636490883	-0.174575701	-0.223213218	0.933535639	1.044626445	-0.188425032	0.307908216	-1.068431117	-0.923055543	-0.119484771	-0.523619123	-0.872103029	-0.057930049	1.130769373	-0.976525035	0.204399359	-0.407534012	0.113537393	-0.238264333
0.555132042	1.669043821	-0.595318735	1.130769373	0.286550499	0.547203211	0.547203211	-0.051108415	-0.619896262	-0.862182757	0.216235289	-0.380190046	1.545263217	1.092857156	-1.48107362	-0.595318735	1.117953259	0.563095926	0.365586148	0.267509095	0.009441301	0.199581485	-0.165979278
-0.017029548	0.064754379	2.104600628	0.611662814	1.385954264	0.571095686	-0.628171949	-0.078412413	-0.140092436	-0.776421761	-0.071581727	-0.670220259	0.45451733	-0.402250065	-0.372878156	-0.696025208	-0.286550499	-0.167663737	0.508057465	-0.761551579	0.228562415	-0.761551579	0.712008503
-1.197842699	-1.044626445	0.064754379	0.439462999	1.568142731	1.403975696	-0.336607179	-0.523619123	0.91267586	-1.441453795	-0.492617885	-0.272384894	0.477294855	-0.372878156	0.315058297	-0.862182757	0.105775004	-0.678771572	-0.372878156	-1.576643448	1.529352729	-0.480481405	1.952764915
1.117953259	-1.385954264	1.318010897	-2.045954276	0.209267873	0.636490883	-0.731172307	-0.670220259	1.697120332	0.078412413	-0.484942137	0.35105981	-1.902810954	-0.794970891	-0.010217413	-0.7490877	-0.484942137	-1.184000049	-0.43197323	0.257736636	0.292054674	0.272404862	0.03305008
0.202310601	-0.307908216	0.272384894	0.563095926	1.255660378	0.704730028	-0.051108415	-0.998710851	-0.181496015	1.568142731	0.653262666	1.48107362	0.462083086	-0.531447525	1.301946185	-0.417065588	-0.776421761	0.167663737	2.249880663	-0.583848813	-0.545096162	-0.908782094	-0.233410628
-1.385954264	0.862182757	0.902393588	-0.329407333	0.119484771	0.6448541	0.044289159	1.568142731	1.385954264	-0.023842473	0.523619123	-2.045954276	-2.104600628	0.555132042	-0.653262666	1.170380633	0.547203211	0.462083086	0.987557182	0.028327271	-1.078966557	-0.366827564	-1.113399888
-0.265322712	2.998020796	1.790524917	1.48107362	1.105318189	-0.119484771	0.279460686	0.587206217	0.286550499	-0.954809756	0.531447525	0.484942137	0.965610478	0.823319923	-0.785662535	-0.852346618	1.591873889	1.255660378	0.500322766	0.089811623	0.839604913	0.351721572	0.62349896
-2.345104662	-0.842592259	0.126347925	-0.523619123	0.531447525	0.954809756	0.619896262	-1.156974916	0.09208509	-0.611662814	0.987557182	0.188425032	0.133217035	-0.6448541	-0.417065588	-0.140092436	-0.216235289	-0.776421761	1.48107362	0.761551579	0.799968905	0.974986705	0.185155152
0.057930049	0.7490877	0.687372812	-0.051108415	0.160759774	-0.023842473	-0.603470624	-0.636490883	0.387522319	-0.636490883	-0.477294855	-1.946202375	-0.181496015	-0.424507616	-0.085246759	-0.628171949	-0.394875486	0.09208509	0.105775004	0.228562415	1.096020782	0.60072585	0.705939135
0.209267873	0.492617885	-0.902393588	-0.767246816	0.653262666	1.441453795	0.365586148	-0.237202109	1.523165155	-0.892205847	-0.003405752	1.33442315	0.862182757	0.687372812	-0.078412413	-0.43197323	0.628171949	1.368372038	-0.223213218	-1.037645711	-0.417814344	-1.321182026	0.50178437
0.439462999	0.767246816	-0.188425032	-0.251237576	-1.301946185	-2.171527717	-0.713488578	1.255660378	-0.358313528	-1.170380633	-0.469675385	-1.757666049	-0.380190046	0.595318735	-0.628171949	-0.265322712	0.872103029	0.119484771	-1.642224543	-0.567136467	0.407534012	-0.475189935	0.846339344
0.823319923	2.249880663	2.468001988	-0.500322766	0.704730028	0.329407333	0.587206217	1.009990169	-0.044289159	-0.237202109	-0.188425032	-0.902393588	-1.130769373	0.160759774	1.545263217	-0.785662535	0.216235289	-0.307908216	0.628171949	-1.560490269	-0.326720263	-1.703298394	0.78703433
2.171527717	-0.293654744	0.619896262	-0.085246759	-0.619896262	-1.105318189	-0.258273739	-0.057930049	-0.852346618	-0.085246759	-0.462083086	-0.126347925	1.009990169	-0.636490883	0.500322766	-0.767246816	-0.380190046	0.209267873	-0.098927729	-0.61777576	1.235693527	-0.03305008	1.186550688
0.661717677	2.645701413	1.211918765	-0.508057465	0.998710851	0.882109877	0.119484771	2.104600628	0.446977502	0.611662814	-0.293654744	0.387522319	-1.993601218	0.91267586	0.523619123	0.167663737	0.636490883	2.468001988	0.976525035	0.366827564	-0.959911393	0.009441301	-1.131121951
0.852346618	0.45451733	0.722302208	1.117953259	0.722302208	0.696025208	1.318010897	1.351202935	1.156974916	1.545263217	-0.45451733	-0.619896262	-0.704730028	1.790524917	0.477294855	1.441453795	-0.085246759	1.993601218	0.587206217	0.45415466	-1.037645711	0.156414619	-1.288016806
0.365586148	-0.230202032	-0.230202032	-0.133217035	1.301946185	0.531447525	0.140092436	-0.402250065	-1.33442315	1.170380633	0.923055543	1.044626445	-0.987557182	1.009990169	-1.092857156	-0.842592259	0.579132162	-0.933535639	0.300773842	-1.593218818	1.703298394	-0.099295118	2.099401254
-0.998710851	-0.202310601	-1.156974916	0.653262666	0.315058297	0.409646587	0.872103029	0.555132042	-0.767246816	-0.83291742	0.7490877	1.591873889	0.358313528	1.044626445	-0.776421761	-0.83291742	1.044626445	-0.272384894	0.244213829	0.146864249	-0.075601244	0.218881964	-0.151637705
1.368372038	0.547203211	1.902810954	0.358313528	1.825439172	0.767246816	-0.678771572	0.469675385	-0.003405752	-1.757666049	-0.446977502	-1.403975696	-1.460977052	0.133217035	0.336607179	0.965610478	-0.563095926	-1.080563549	-0.279460686	0.578260124	-1.321182026	0.204399359	-1.404818254
-2.249880663	0.51582268	-0.209267873	-0.731172307	-0.258273739	-0.43197323	-1.318010897	0.057930049	-0.064754379	0.358313528	1.068431117	1.351202935	1.080563549	-0.051108415	0.230202032	0.862182757	0.402250065	0.579132162	0.272384894	0.85311238	-0.937698749	0.534175181	-1.321182026
0.195363108	-0.265322712	0.731172307	1.068431117	0.140092436	0.653262666	0.293654744	0.417065588	0.500322766	1.032943298	-0.439462999	1.105318189	0.307908216	-0.195363108	-1.009990169	-0.402250065	2.171527717	0.823319923	0.078412413	-0.089811623	0.923143931	0.25285968	0.813038723
-1.170380633	-0.804348643	-0.555132042	-0.417065588	-0.842592259	-0.358313528	0.265322712	0.223213218	-0.872103029	1.669043821	1.156974916	1.385954264	-0.216235289	-0.619896262	0.933535639	-0.216235289	0.119484771	-0.181496015	-0.188425032	0.699895661	-0.923143931	0.496437621	-1.215683633
-1.270787244	1.270787244	0.380190046	1.669043821	1.056453949	1.902810954	0.387522319	1.270787244	0.7490877	-0.7490877	-0.133217035	0.064754379	0.003405752	1.946202375	-0.696025208	0.704730028	0.91267586	-0.35105981	1.226239142	0.042498014	-1.417595649	-0.417814344	-1.332566211
-0.202310601	0.852346618	0.670220259	-0.394875486	-0.017029548	0.119484771	-0.195363108	-0.842592259	-0.794970891	-1.790524917	0.731172307	-0.477294855	-0.678771572	-0.343824517	-0.492617885	-0.563095926	0.446977502	-1.501786817	-0.195363108	-0.62349896	0.075601244	-0.68788465	0.51791185
0.976525035	-1.642224543	-1.211918765	-0.619896262	-2.249880663	-0.892205847	-1.368372038	1.441453795	-0.804348643	-0.902393588	1.184000049	0.902393588	0.6448541	-1.501786817	0.209267873	-0.823319923	0.785662535	0.195363108	-2.998020796	-1.723789988	1.683498035	-0.25285968	2.313127487
