GRMZM2G086553	GRMZM2G086541	GRMZM2G086474	GRMZM2G086403	GRMZM2G173429	GRMZM2G162640	GRMZM2G397684	GRMZM2G098676	GRMZM2G152135	GRMZM2G454399	GRMZM5G894619	GRMZM2G040673	GRMZM2G040359	GRMZM2G016477	GRMZM2G105855	GRMZM2G305146	GRMZM2G134703	GRMZM2G414915	GRMZM2G702514	AC199382.3_FG005	GRMZM2G018018	GRMZM2G424112
-0.767246816	-1.48107362	-0.713488578	-0.892205847	-0.258273739	-1.156974916	-1.270787244	-0.417065588	-0.424507616	0.539308633	-0.523619123	0.776421761	0.105775004	-1.757666049	-0.387522319	-1.226239142	-0.307908216	1.197842699	-0.611662814	0.251237576	1.255660378	0.003405752
1.117953259	2.249880663	-0.023842473	0.336607179	-0.064754379	1.080563549	1.156974916	-0.071581727	-0.462083086	-0.603470624	-0.064754379	0.300773842	1.368372038	1.385954264	0.174575701	-0.098927729	-0.704730028	-0.336607179	0.078412413	-0.195363108	-0.387522319	0.7490877
0.098927729	0.071581727	0.126347925	0.636490883	1.143773961	-0.469675385	-0.976525035	-0.293654744	0.661717677	-0.010217413	-0.776421761	0.188425032	-0.230202032	0.424507616	0.998710851	0.105775004	2.104600628	1.368372038	-0.722302208	0.329407333	1.862731867	-0.181496015
-0.365586148	-1.460977052	-0.126347925	-0.987557182	-1.902810954	-0.923055543	-1.021399468	-1.726602201	0.017029548	-0.595318735	-0.7490877	1.170380633	-0.223213218	0.153863466	1.240815502	-0.611662814	-0.078412413	0.251237576	-0.523619123	-0.188425032	1.032943298	0.195363108
-0.813797671	-0.044289159	1.056453949	0.085246759	0.402250065	-0.209267873	0.417065588	-0.446977502	0.603470624	1.056453949	0.237202109	-0.230202032	0.731172307	1.523165155	-0.563095926	0.35105981	-0.216235289	-0.492617885	-1.044626445	1.862731867	-0.813797671	-1.286210621
-1.009990169	-1.422465003	-0.704730028	-0.244213829	1.902810954	-0.653262666	-1.092857156	-0.492617885	2.345104662	0.417065588	-0.209267873	0.044289159	-0.195363108	0.387522319	-0.402250065	-0.343824517	2.645701413	-0.933535639	-0.758136008	0.237202109	0.563095926	1.226239142
1.068431117	0.167663737	-1.068431117	-0.329407333	-0.037471962	-0.057930049	1.080563549	0.417065588	-0.965610478	-0.146974467	-0.862182757	-2.345104662	0.661717677	-0.722302208	0.722302208	-0.731172307	-1.301946185	-0.531447525	-1.021399468	-0.167663737	1.545263217	2.104600628
0.704730028	0.010217413	0.571095686	1.255660378	0.696025208	1.068431117	-1.523165155	-0.539308633	0.713488578	0.823319923	-0.794970891	0.603470624	-0.188425032	-0.293654744	0.794970891	0.258273739	0.387522319	-0.424507616	-1.009990169	-0.160759774	0.804348643	1.021399468
-0.244213829	-0.216235289	1.902810954	0.74010031	0.508057465	0.446977502	1.862731867	0.409646587	0.223213218	0.279460686	0.51582268	-1.255660378	1.143773961	-1.403975696	0.044289159	0.098927729	-0.813797671	0.336607179	-0.402250065	-0.153863466	-0.329407333	0.976525035
0.279460686	-0.776421761	-0.933535639	-2.998020796	-0.7490877	-1.117953259	-0.776421761	-1.184000049	-1.197842699	0.181496015	0.051108415	-0.678771572	0.954809756	-0.286550499	-0.976525035	-0.402250065	-1.385954264	-1.318010897	-0.998710851	0.112627241	-0.51582268	-1.726602201
-0.223213218	0.098927729	0.965610478	0.010217413	-2.171527717	-0.933535639	0.976525035	-1.385954264	-1.056453949	0.336607179	-0.35105981	-1.946202375	1.255660378	-0.300773842	-0.09208509	-0.140092436	-0.315058297	0.126347925	-0.987557182	-0.146974467	-0.43197323	1.301946185
-0.595318735	-0.251237576	0.933535639	-0.767246816	-1.993601218	-1.385954264	0.823319923	-2.171527717	-1.143773961	0.696025208	-0.023842473	-1.318010897	1.211918765	-2.468001988	-0.74010031	-1.591873889	-2.345104662	0.469675385	-0.098927729	-0.140092436	-0.300773842	0.722302208
1.255660378	0.439462999	-0.251237576	-1.270787244	0.704730028	0.402250065	0.636490883	-0.965610478	-0.078412413	0.394875486	1.33442315	-0.43197323	1.591873889	0.842592259	-1.240815502	0.380190046	-0.293654744	1.33442315	-0.188425032	-0.133217035	-0.146974467	1.33442315
1.226239142	-0.153863466	0.017029548	-2.345104662	1.021399468	1.197842699	-0.202310601	-0.237202109	-0.484942137	1.211918765	1.255660378	0.365586148	-0.181496015	-0.776421761	0.523619123	1.642224543	-1.117953259	0.133217035	-0.976525035	2.249880663	-1.117953259	-1.616536998
0.531447525	-1.009990169	-0.394875486	-2.645701413	-0.387522319	-0.74010031	0.146974467	-1.197842699	-0.722302208	1.422465003	0.085246759	-1.368372038	0.892205847	-0.713488578	-1.545263217	-1.068431117	-1.591873889	-0.563095926	0.380190046	-0.126347925	-1.105318189	-0.167663737
-0.794970891	-0.587206217	0.74010031	-0.195363108	0.272384894	-0.195363108	-0.417065588	-0.181496015	0.813797671	1.591873889	-1.757666049	0.547203211	-0.174575701	-0.251237576	-1.825439172	0.547203211	0.852346618	-0.119484771	-0.160759774	-0.119484771	0.998710851	0.653262666
0.424507616	-1.240815502	0.704730028	-0.998710851	-0.902393588	0.500322766	-0.579132162	-1.021399468	1.642224543	-0.571095686	-1.902810954	0.358313528	-0.167663737	0.51582268	-1.368372038	0.713488578	1.032943298	-0.140092436	0.439462999	-0.112627241	0.933535639	-0.555132042
1.523165155	0.611662814	-1.568142731	-1.403975696	0.862182757	-0.998710851	0.998710851	-0.852346618	-1.044626445	-0.563095926	-0.83291742	-0.057930049	-0.160759774	-0.307908216	1.403975696	-0.696025208	-1.156974916	0.322224522	-0.555132042	-0.105775004	0.923055543	-0.933535639
0.244213829	0.83291742	-0.628171949	-0.085246759	-0.547203211	0.603470624	-0.244213829	-0.343824517	-0.892205847	0.365586148	-1.105318189	-1.862731867	-0.153863466	1.825439172	-0.43197323	0.842592259	-0.579132162	0.872103029	-0.202310601	-0.098927729	2.171527717	-1.021399468
0.776421761	1.009990169	0.003405752	-1.226239142	-0.852346618	0.758136008	0.51582268	-0.704730028	-0.181496015	-0.555132042	0.223213218	0.216235289	-0.146974467	0.595318735	-0.223213218	-0.380190046	0.336607179	-0.51582268	-0.965610478	-0.09208509	0.51582268	-1.211918765
-0.43197323	-0.976525035	-0.477294855	0.140092436	-1.33442315	-1.184000049	-0.251237576	-0.322224522	-0.653262666	-0.387522319	-1.368372038	0.892205847	0.336607179	-1.48107362	-0.670220259	-1.501786817	-0.944119285	-0.307908216	-0.944119285	0.954809756	-0.365586148	-0.424507616
0.731172307	0.43197323	1.368372038	1.501786817	1.460977052	1.591873889	0.469675385	0.704730028	1.403975696	1.946202375	-0.531447525	2.249880663	0.74010031	0.603470624	-0.6448541	1.441453795	1.501786817	1.545263217	-0.7490877	0.6448541	1.501786817	1.105318189
0.307908216	-0.315058297	-1.351202935	-1.211918765	-1.080563549	-0.731172307	-1.068431117	0.133217035	-0.758136008	-0.209267873	0.563095926	-0.160759774	-0.133217035	-0.91267586	0.687372812	-0.661717677	0.307908216	-1.825439172	1.568142731	0.785662535	-1.092857156	-0.315058297
0.057930049	0.153863466	2.171527717	-0.687372812	-0.126347925	0.372878156	-0.523619123	-0.09208509	0.195363108	0.713488578	0.462083086	0.329407333	-0.126347925	1.568142731	0.126347925	0.555132042	-0.722302208	0.83291742	0.462083086	1.568142731	-0.987557182	0.230202032
-1.184000049	-1.385954264	-0.146974467	-1.056453949	0.547203211	-1.591873889	-1.056453949	-0.933535639	0.571095686	0.7490877	-1.056453949	0.653262666	-0.119484771	0.251237576	-0.258273739	-0.653262666	-0.785662535	0.140092436	-0.933535639	0.500322766	0.603470624	0.469675385
0.358313528	1.501786817	0.119484771	-1.422465003	0.017029548	0.852346618	0.329407333	0.279460686	-0.579132162	0.794970891	-0.071581727	-0.064754379	1.726602201	0.923055543	-0.51582268	1.545263217	1.130769373	1.726602201	-0.45451733	0.944119285	-0.230202032	-0.872103029
-0.531447525	-0.45451733	-0.492617885	-0.571095686	-1.385954264	-1.441453795	-0.462083086	-2.645701413	0.74010031	-0.547203211	-2.645701413	0.030656506	-0.112627241	-0.670220259	-1.184000049	0.329407333	-1.080563549	-0.842592259	0.402250065	-0.078412413	1.568142731	-0.74010031
0.661717677	-0.653262666	0.244213829	-0.315058297	0.146974467	1.021399468	-0.804348643	-0.358313528	1.757666049	-0.539308633	0.365586148	-0.523619123	-0.105775004	2.645701413	0.678771572	-0.794970891	-0.758136008	-0.619896262	1.591873889	2.645701413	0.587206217	-0.394875486
1.460977052	0.380190046	1.130769373	1.240815502	0.446977502	0.653262666	0.713488578	0.336607179	0.923055543	2.998020796	0.153863466	0.293654744	-0.098927729	0.030656506	-1.403975696	1.117953259	1.862731867	2.045954276	-0.619896262	-0.071581727	2.345104662	0.74010031
0.380190046	-0.446977502	-1.669043821	-0.776421761	-0.469675385	-1.056453949	-0.872103029	0.286550499	-0.394875486	-0.365586148	1.946202375	-0.619896262	-0.09208509	-0.209267873	0.813797671	-1.211918765	0.078412413	-2.045954276	1.351202935	-0.064754379	0.051108415	1.092857156
0.758136008	0.237202109	0.842592259	1.385954264	0.315058297	0.579132162	0.523619123	0.555132042	0.892205847	1.032943298	-1.301946185	0.35105981	-0.085246759	0.098927729	0.987557182	0.563095926	1.092857156	0.037471962	-0.531447525	0.823319923	1.156974916	1.156974916
-0.35105981	0.446977502	-0.74010031	1.286210621	-1.143773961	-1.009990169	-0.424507616	-1.056453949	-1.422465003	-0.064754379	1.080563549	-0.555132042	-0.078412413	-1.143773961	0.237202109	-0.492617885	-0.852346618	-1.092857156	-0.237202109	-0.057930049	1.068431117	0.571095686
-2.645701413	0.902393588	-0.51582268	-0.09208509	-0.976525035	-1.286210621	-1.862731867	-1.270787244	0.140092436	1.441453795	-1.862731867	-0.071581727	-0.071581727	-0.336607179	-0.923055543	-0.188425032	0.628171949	-0.7490877	-0.91267586	-0.051108415	1.669043821	-0.126347925
0.003405752	-1.368372038	-1.441453795	-1.092857156	-1.669043821	-0.595318735	-0.619896262	-1.301946185	1.48107362	2.345104662	-0.704730028	-0.188425032	-0.064754379	0.45451733	-1.170380633	0.216235289	0.402250065	0.272384894	-0.595318735	1.009990169	1.368372038	-0.343824517
-0.547203211	1.021399468	1.318010897	-1.255660378	0.35105981	1.697120332	0.43197323	1.197842699	-0.071581727	1.385954264	-0.758136008	1.591873889	-0.057930049	0.862182757	-1.068431117	-0.315058297	0.43197323	1.117953259	-0.696025208	-0.044289159	0.181496015	-1.862731867
-0.902393588	1.441453795	-2.645701413	-0.954809756	1.255660378	-0.017029548	1.255660378	0.500322766	0.315058297	0.785662535	0.704730028	-1.056453949	-0.051108415	-0.51582268	0.653262666	0.469675385	1.351202935	0.181496015	0.160759774	-0.037471962	0.35105981	-0.329407333
-0.587206217	0.286550499	1.270787244	1.757666049	0.500322766	0.628171949	0.776421761	0.492617885	1.240815502	-0.531447525	-0.661717677	0.579132162	0.078412413	-0.272384894	-1.351202935	0.508057465	1.197842699	0.500322766	-0.358313528	-0.030656506	0.704730028	0.678771572
-0.7490877	1.197842699	-1.946202375	0.555132042	-1.946202375	0.044289159	-1.726602201	-0.696025208	-1.009990169	-0.523619123	-1.211918765	0.237202109	-0.044289159	0.265322712	2.104600628	-0.862182757	-0.531447525	-0.804348643	0.010217413	0.209267873	1.226239142	0.43197323
-1.143773961	-1.255660378	1.48107362	-0.500322766	-0.83291742	-0.661717677	0.83291742	-1.523165155	-0.696025208	-0.51582268	0.661717677	0.174575701	-0.037471962	-0.603470624	0.078412413	-1.790524917	-0.587206217	0.230202032	-0.244213829	0.265322712	-1.080563549	-1.422465003
0.365586148	-1.351202935	1.226239142	0.402250065	-1.255660378	-1.697120332	0.987557182	-0.713488578	-1.286210621	-0.508057465	0.776421761	-0.286550499	-0.030656506	0.587206217	-0.852346618	-1.422465003	-2.645701413	-1.422465003	-0.902393588	-0.023842473	0.523619123	1.568142731
